CPMG	%
CPMG_000.csv	0.30265114
CPMG_001.csv	0.7019344
CPMG_002.csv	0.18082911
CPMG_003.csv	0.3102576
CPMG_004.csv	0.08767254
CPMG_005.csv	0.13042831
CPMG_006.csv	0.42356157
CPMG_007.csv	0.6035228
CPMG_008.csv	0.33068347
CPMG_009.csv	0.36169273
CPMG_010.csv	0.44668525
CPMG_011.csv	0.48197138
CPMG_012.csv	0.24223153
CPMG_013.csv	0.31996349
CPMG_014.csv	0.3529632
CPMG_015.csv	0.6510861
CPMG_016.csv	0.3394846
CPMG_017.csv	0.24443625
CPMG_018.csv	0.23722164
CPMG_019.csv	0.7283267
CPMG_020.csv	0.11255849
CPMG_021.csv	0.30605945
CPMG_022.csv	0.37768006
CPMG_023.csv	0.5035919
CPMG_024.csv	0.47286874
CPMG_025.csv	0.42653406
CPMG_026.csv	0.19912216
CPMG_027.csv	0.1666505
CPMG_028.csv	0.5461023
CPMG_029.csv	0.20324391
CPMG_030.csv	0.7169949
CPMG_031.csv	0.15258886
CPMG_032.csv	0.20335455
CPMG_033.csv	0.20893672
CPMG_034.csv	0.6668403
CPMG_035.csv	0.47121516
CPMG_036.csv	0.63285595
CPMG_037.csv	0.35102782
CPMG_038.csv	0.13152795
CPMG_039.csv	0.71367526
CPMG_040.csv	0.3076187
CPMG_041.csv	0.3029066
CPMG_042.csv	0.6590243
CPMG_043.csv	0.16067022
CPMG_044.csv	0.2347369
CPMG_045.csv	0.22403538
CPMG_046.csv	0.25191444
CPMG_047.csv	0.35506737
CPMG_048.csv	0.23166418
CPMG_049.csv	0.48135167
CPMG_050.csv	0.44727796
CPMG_051.csv	0.11757706
CPMG_052.csv	0.18632676
CPMG_053.csv	0.13144867
CPMG_054.csv	0.22041139
CPMG_055.csv	0.6741782
CPMG_056.csv	0.24563785
CPMG_057.csv	0.6392679
CPMG_058.csv	0.27109778
CPMG_059.csv	0.7143514
CPMG_060.csv	0.70942676
CPMG_061.csv	0.1763364
CPMG_062.csv	0.25080276
CPMG_063.csv	0.21753104
CPMG_064.csv	0.09280054
CPMG_065.csv	0.7132267
CPMG_066.csv	0.21587607
CPMG_067.csv	0.44812894
