CPMG	%
CPMG_000.csv	0.34650844
CPMG_001.csv	0.73399574
CPMG_002.csv	0.14833169
CPMG_003.csv	0.33297595
CPMG_004.csv	0.07611219
CPMG_005.csv	0.15118188
CPMG_006.csv	0.35667267
CPMG_007.csv	0.57822526
CPMG_008.csv	0.27590916
CPMG_009.csv	0.42664653
CPMG_010.csv	0.58000356
CPMG_011.csv	0.5038541
CPMG_012.csv	0.14529034
CPMG_013.csv	0.30204952
CPMG_014.csv	0.23750198
CPMG_015.csv	0.7248861
CPMG_016.csv	0.31587112
CPMG_017.csv	0.22280163
CPMG_018.csv	0.18400052
CPMG_019.csv	0.7456136
CPMG_020.csv	0.13834253
CPMG_021.csv	0.40277645
CPMG_022.csv	0.46409848
CPMG_023.csv	0.52227247
CPMG_024.csv	0.49382517
CPMG_025.csv	0.5104309
CPMG_026.csv	0.17688255
CPMG_027.csv	0.1832295
CPMG_028.csv	0.52366054
CPMG_029.csv	0.14881964
CPMG_030.csv	0.7698567
CPMG_031.csv	0.10349289
CPMG_032.csv	0.10033859
CPMG_033.csv	0.15807836
CPMG_034.csv	0.6670954
CPMG_035.csv	0.3792638
CPMG_036.csv	0.656241
CPMG_037.csv	0.41542017
CPMG_038.csv	0.08617181
CPMG_039.csv	0.75130546
CPMG_040.csv	0.24315438
CPMG_041.csv	0.30104926
CPMG_042.csv	0.67135054
CPMG_043.csv	0.084508024
CPMG_044.csv	0.30097646
CPMG_045.csv	0.23148206
CPMG_046.csv	0.16391724
CPMG_047.csv	0.30444014
CPMG_048.csv	0.28154665
CPMG_049.csv	0.49181604
CPMG_050.csv	0.5934434
CPMG_051.csv	0.10643355
CPMG_052.csv	0.13035774
CPMG_053.csv	0.117819965
CPMG_054.csv	0.19397275
CPMG_055.csv	0.6700461
CPMG_056.csv	0.24502333
CPMG_057.csv	0.664665
CPMG_058.csv	0.30273977
CPMG_059.csv	0.74449384
CPMG_060.csv	0.70596015
CPMG_061.csv	0.17667413
CPMG_062.csv	0.2611894
CPMG_063.csv	0.11706699
CPMG_064.csv	0.092656024
CPMG_065.csv	0.71558523
CPMG_066.csv	0.27295053
CPMG_067.csv	0.4608887
CPMG_068.csv	0.23853402
CPMG_069.csv	0.5646694
CPMG_070.csv	0.5608767
CPMG_071.csv	0.2470781
CPMG_072.csv	0.35331187
CPMG_073.csv	0.24419256
CPMG_074.csv	0.15063493
CPMG_075.csv	0.55309576
CPMG_076.csv	0.14482936
CPMG_077.csv	0.43981025
CPMG_078.csv	0.46982157
CPMG_079.csv	0.64179033
CPMG_080.csv	0.45629188
CPMG_081.csv	0.43690565
CPMG_082.csv	0.213896
CPMG_083.csv	0.39252633
CPMG_084.csv	0.075469024
CPMG_085.csv	0.27771068
CPMG_086.csv	0.16895932
CPMG_087.csv	0.4067738
CPMG_088.csv	0.36172345
CPMG_089.csv	0.6051094
CPMG_090.csv	0.46269754
CPMG_091.csv	0.17588897
CPMG_092.csv	0.33707377
CPMG_093.csv	0.51299316
CPMG_094.csv	0.5942313
CPMG_095.csv	0.21365878
CPMG_096.csv	0.18114166
CPMG_097.csv	0.19242342
CPMG_098.csv	0.22153999
CPMG_099.csv	0.6626431
CPMG_100.csv	0.19708864
CPMG_101.csv	0.20033629
CPMG_102.csv	0.25806144
CPMG_103.csv	0.22486968
CPMG_104.csv	0.4017544
CPMG_105.csv	0.13242602
