CPMG	%
CPMG_000.csv	0.1998237341178261
CPMG_001.csv	0.6328174433597865
CPMG_002.csv	0.1245662523208727
CPMG_003.csv	0.21856818485979404
CPMG_004.csv	0.08635250134026062
CPMG_005.csv	0.10890730167441187
CPMG_006.csv	0.26305525586352496
CPMG_007.csv	0.5020643504232075
CPMG_008.csv	0.21952191538970772
CPMG_009.csv	0.3041616358987664
CPMG_010.csv	0.5238926625028458
CPMG_011.csv	0.4261207449945489
CPMG_012.csv	0.15769141390710287
CPMG_013.csv	0.2074951984735605
CPMG_014.csv	0.16732595786764454
CPMG_015.csv	0.5707658500062942
CPMG_016.csv	0.20436244605664008
CPMG_017.csv	0.16971115923744234
CPMG_018.csv	0.11831979901432171
CPMG_019.csv	0.6700292575341453
CPMG_020.csv	0.11906926256935596
CPMG_021.csv	0.2729611976298129
CPMG_022.csv	0.3195993686907367
CPMG_023.csv	0.42242053214553466
CPMG_024.csv	0.30970320760098397
CPMG_025.csv	0.3613378816822782
CPMG_026.csv	0.12649259106421867
CPMG_027.csv	0.11997397155235112
CPMG_028.csv	0.3716181775767027
CPMG_029.csv	0.135529989460197
CPMG_030.csv	0.7215580855779089
CPMG_031.csv	0.09184188599603599
CPMG_032.csv	0.06050476681694411
CPMG_033.csv	0.08016241747027358
CPMG_034.csv	0.6359219665698016
CPMG_035.csv	0.23045321358838222
CPMG_036.csv	0.5052199190793562
CPMG_037.csv	0.30586937062037
CPMG_038.csv	0.08987342378556357
CPMG_039.csv	0.6611875994878973
CPMG_040.csv	0.14255843862744272
CPMG_041.csv	0.2280989615348759
CPMG_042.csv	0.5437533758391249
CPMG_043.csv	0.07157742800578709
CPMG_044.csv	0.2159199662518481
CPMG_045.csv	0.1358801883833231
CPMG_046.csv	0.2010764236686976
CPMG_047.csv	0.22782232750768536
CPMG_048.csv	0.19821927959999938
CPMG_049.csv	0.38332522102566796
CPMG_050.csv	0.42778065705561585
CPMG_051.csv	0.09989074637765688
CPMG_052.csv	0.09807022709841484
CPMG_053.csv	0.11350647252732454
CPMG_054.csv	0.12277654880553668
CPMG_055.csv	0.564628119886126
CPMG_056.csv	0.2816759816727169
CPMG_057.csv	0.5128274510045044
CPMG_058.csv	0.2352084621269812
CPMG_059.csv	0.710336980114872
CPMG_060.csv	0.6568588220520215
CPMG_061.csv	0.12616309256629915
CPMG_062.csv	0.2141545181779547
CPMG_063.csv	0.08974908354681799
CPMG_064.csv	0.09774652994411365
CPMG_065.csv	0.6206533053787844
CPMG_066.csv	0.20389469902266283
CPMG_067.csv	0.3485311733898744
CPMG_068.csv	0.1734804299295387
CPMG_069.csv	0.38971519534182253
CPMG_070.csv	0.5030625687460488
CPMG_071.csv	0.18018586161406167
CPMG_072.csv	0.21305385157931495
CPMG_073.csv	0.23089800875551997
CPMG_074.csv	0.14682947287385695
CPMG_075.csv	0.3753515644659046
CPMG_076.csv	0.1540561387713645
CPMG_077.csv	0.36637961242699013
CPMG_078.csv	0.4211487924554397
CPMG_079.csv	0.5021909014548089
CPMG_080.csv	0.3350109708752819
CPMG_081.csv	0.29759478527652944
CPMG_082.csv	0.1551724435864803
CPMG_083.csv	0.25832564158550186
CPMG_084.csv	0.09500459240813186
CPMG_085.csv	0.21740899776608416
CPMG_086.csv	0.12075083378780793
CPMG_087.csv	0.2987682337989461
CPMG_088.csv	0.2911869567636636
CPMG_089.csv	0.4437655173018158
CPMG_090.csv	0.3104999639451038
CPMG_091.csv	0.11451553657278474
CPMG_092.csv	0.21089219076064306
CPMG_093.csv	0.3525111579322876
CPMG_094.csv	0.40783406150081
CPMG_095.csv	0.18316531071543143
CPMG_096.csv	0.14938148357787623
CPMG_097.csv	0.1384792135878264
CPMG_098.csv	0.13293941138402815
CPMG_099.csv	0.6200266535890313
CPMG_100.csv	0.1771939073677175
CPMG_101.csv	0.1528218859004584
CPMG_102.csv	0.1871869183105615
CPMG_103.csv	0.1699942982510527
CPMG_104.csv	0.3427850906375358
CPMG_105.csv	0.10095522829657111
CPMG_106.csv	0.12591041178326817
CPMG_107.csv	0.32866943915741254
CPMG_108.csv	0.3291820856857947
CPMG_109.csv	0.4506938844884207
CPMG_110.csv	0.18523834590293892
CPMG_111.csv	0.6422397778412163
CPMG_112.csv	0.12972681548101495
CPMG_113.csv	0.5021550160129469
CPMG_114.csv	0.1098387844925986
CPMG_115.csv	0.08899530246386694
CPMG_116.csv	0.08022338893023634
CPMG_117.csv	0.7105703956043583
CPMG_118.csv	0.34648755828038147
CPMG_119.csv	0.11342848876988088
CPMG_120.csv	0.0882884815082603
CPMG_121.csv	0.3637717700732885
CPMG_122.csv	0.17967070311281574
CPMG_123.csv	0.4310035403712639
CPMG_124.csv	0.5030471256147053
CPMG_125.csv	0.613587457059535
CPMG_126.csv	0.10927958189331094
CPMG_127.csv	0.5771203825149953
CPMG_128.csv	0.3089392973313547
CPMG_129.csv	0.1223935880845351
CPMG_130.csv	0.08840902703087972
CPMG_131.csv	0.3423456832757352
CPMG_132.csv	0.13278241402269025
CPMG_133.csv	0.31814642730963155
CPMG_134.csv	0.32065343991302175
CPMG_135.csv	0.276393135785478
CPMG_136.csv	0.17372263334116544
CPMG_137.csv	0.16659324045687166
CPMG_138.csv	0.3149168969805591
CPMG_139.csv	0.06772367301058774
CPMG_140.csv	0.21350187689794764
CPMG_141.csv	0.1984356003848308
CPMG_142.csv	0.7272324267078278
CPMG_143.csv	0.11207151331698845
CPMG_144.csv	0.3808125813742162
CPMG_145.csv	0.13527738239780174
CPMG_146.csv	0.18355677962654404
CPMG_147.csv	0.6104910715339854
CPMG_148.csv	0.18878234441019545
CPMG_149.csv	0.20848660601783436
CPMG_150.csv	0.14715314172243626
CPMG_151.csv	0.17472782074617893
CPMG_152.csv	0.13784068332611077
CPMG_153.csv	0.08704004708347934
CPMG_154.csv	0.4915315307524475
CPMG_155.csv	0.09591755674943153
CPMG_156.csv	0.2977889238664836
CPMG_157.csv	0.5227014893290509
CPMG_158.csv	0.46590103345828093
CPMG_159.csv	0.5202241373366764
CPMG_160.csv	0.46580156756014
CPMG_161.csv	0.07952682075705197
CPMG_162.csv	0.3600997656495347
CPMG_163.csv	0.19158577024353285
CPMG_164.csv	0.6179275960584154
CPMG_165.csv	0.19562250399681996
CPMG_166.csv	0.324511238935507
CPMG_167.csv	0.14592903167696453
CPMG_168.csv	0.15604183932545357
CPMG_169.csv	0.10898723478229116
CPMG_170.csv	0.706224184214123
CPMG_171.csv	0.08034140855909483
CPMG_172.csv	0.14194331615633526
CPMG_173.csv	0.5346769983756099
CPMG_174.csv	0.44300126373813836
CPMG_175.csv	0.4934746223766711
CPMG_176.csv	0.5693812789025579
CPMG_177.csv	0.7392925513013884
CPMG_178.csv	0.10030902117012486
CPMG_179.csv	0.5998390989718436
CPMG_180.csv	0.18079638842836157
CPMG_181.csv	0.5670533482314373
CPMG_182.csv	0.2774106550698458
CPMG_183.csv	0.622229617332382
CPMG_184.csv	0.2559749720212216
CPMG_185.csv	0.2343725602640505
CPMG_186.csv	0.22893605853966717
CPMG_187.csv	0.23863623236527437
CPMG_188.csv	0.640118384315522
CPMG_189.csv	0.3880827184268216
CPMG_190.csv	0.10322647543272256
CPMG_191.csv	0.524578238464337
CPMG_192.csv	0.18493877290202065
CPMG_193.csv	0.709328533887969
CPMG_194.csv	0.569643288845588
CPMG_195.csv	0.46257688897906646
CPMG_196.csv	0.6995608612318772
CPMG_197.csv	0.14170916861140515
CPMG_198.csv	0.6297753744770805
CPMG_199.csv	0.09713293133544021
CPMG_200.csv	0.18075208960364306
CPMG_201.csv	0.10882500840267512
CPMG_202.csv	0.13975434566590694
CPMG_203.csv	0.7284249036297012
CPMG_204.csv	0.7246473707058245
CPMG_205.csv	0.11864632856711033
CPMG_206.csv	0.45401683278081156
CPMG_207.csv	0.4497833243238411
CPMG_208.csv	0.2306723043658644
CPMG_209.csv	0.5604197382081492
CPMG_210.csv	0.1861257207318815
CPMG_211.csv	0.4667985902359605
CPMG_212.csv	0.2504999702604277
CPMG_213.csv	0.08243705404144619
CPMG_214.csv	0.161743954354876
CPMG_215.csv	0.06552961645652539
CPMG_216.csv	0.4521664195190105
CPMG_217.csv	0.38987375226736926
CPMG_218.csv	0.367384601834648
CPMG_219.csv	0.10710836670426438
CPMG_220.csv	0.08861635031539161
CPMG_221.csv	0.2612064131051538
CPMG_222.csv	0.10333094168086943
CPMG_223.csv	0.377332409792219
CPMG_224.csv	0.18615233053518215
CPMG_225.csv	0.18468380989927494
CPMG_226.csv	0.436212279044147
CPMG_227.csv	0.2421017532917938
CPMG_228.csv	0.3546936321981885
CPMG_229.csv	0.25892444863697983
CPMG_230.csv	0.4871986455141573
CPMG_231.csv	0.1394968869574721
CPMG_232.csv	0.3332429716335431
CPMG_233.csv	0.08262379018600219
CPMG_234.csv	0.40286428637550076
CPMG_235.csv	0.430115929016843
CPMG_236.csv	0.5157587653155777
CPMG_237.csv	0.5409166216439785
CPMG_238.csv	0.10670711586838261
CPMG_239.csv	0.164594362055751
CPMG_240.csv	0.2543306314162893
CPMG_241.csv	0.29113644920333415
CPMG_242.csv	0.5409165806449535
CPMG_243.csv	0.3578914306152882
CPMG_244.csv	0.1353892550965312
CPMG_245.csv	0.23475902686615388
CPMG_246.csv	0.10208822402697271
CPMG_247.csv	0.21879083657663934
CPMG_248.csv	0.19750851857999768
CPMG_249.csv	0.2564269676072378
CPMG_250.csv	0.06909134113829363
CPMG_251.csv	0.103699596616175
CPMG_252.csv	0.0809103191347908
CPMG_253.csv	0.17396571714064268
CPMG_254.csv	0.2657737900322069
CPMG_255.csv	0.2213483208607931
CPMG_256.csv	0.17148866381292435
CPMG_257.csv	0.06446541952733831
CPMG_258.csv	0.13862352783620124
CPMG_259.csv	0.6409225923100206
CPMG_260.csv	0.6798924473379799
CPMG_261.csv	0.6921734779123301
CPMG_262.csv	0.2974853389226468
CPMG_263.csv	0.1955670641418231
CPMG_264.csv	0.1171167316546366
CPMG_265.csv	0.31355148612947414
CPMG_266.csv	0.6766010915388387
CPMG_267.csv	0.2623146698773663
CPMG_268.csv	0.5059844480522968
CPMG_269.csv	0.18497021160881696
CPMG_270.csv	0.2898725109042338
CPMG_271.csv	0.15975461958825068
CPMG_272.csv	0.43607768273750536
CPMG_273.csv	0.14722746971833287
CPMG_274.csv	0.14333212296817488
CPMG_275.csv	0.19684866343042368
CPMG_276.csv	0.6937092536606808
CPMG_277.csv	0.44820723136880875
CPMG_278.csv	0.6393949884761212
CPMG_279.csv	0.10696845153951084
CPMG_280.csv	0.09927920570742732
CPMG_281.csv	0.21620119813904184
CPMG_282.csv	0.19903292824132654
CPMG_283.csv	0.42168801992309246
CPMG_284.csv	0.07162746626204336
CPMG_285.csv	0.5095830826118076
CPMG_286.csv	0.08738611303252419
CPMG_287.csv	0.12445553734881681
CPMG_288.csv	0.13008933428120806
CPMG_289.csv	0.2478277234551276
CPMG_290.csv	0.22958334536870964
CPMG_291.csv	0.6725550543963772
CPMG_292.csv	0.2219871153859527
CPMG_293.csv	0.4084291348345215
CPMG_294.csv	0.3170422613255938
CPMG_295.csv	0.48154890824649726
CPMG_296.csv	0.09036142433214617
CPMG_297.csv	0.4533680843618859
CPMG_298.csv	0.07479779606087678
CPMG_299.csv	0.19501136991523846
CPMG_300.csv	0.17740678343325608
CPMG_301.csv	0.09523411064805692
CPMG_302.csv	0.2970972376023308
CPMG_303.csv	0.14825041592669003
CPMG_304.csv	0.13518869307547093
CPMG_305.csv	0.27881591362018354
CPMG_306.csv	0.1525609743577046
CPMG_307.csv	0.20860581851472557
CPMG_308.csv	0.3810965866305275
CPMG_309.csv	0.07366182757968853
CPMG_310.csv	0.29968855200715855
CPMG_311.csv	0.1430477472925637
CPMG_312.csv	0.5873956036013822
CPMG_313.csv	0.11184136452511884
CPMG_314.csv	0.2626451824849424
CPMG_315.csv	0.20610356494380513
CPMG_316.csv	0.13693441773340986
CPMG_317.csv	0.44253530108840605
CPMG_318.csv	0.07110026342550552
CPMG_319.csv	0.5768661380296507
CPMG_320.csv	0.4051918513739533
